embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,DP_Lower,DP_Upper,LCA_F1,LCA_F1_Lower,LCA_F1_Upper,TED
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,120,0.11430263529054716,0.6846569165968126,0.020101986051685696,0.2522963659469002,0.3486961811975602,0.0,1.0,0.32499802395701605,0.0,0.9879396742079573,1250
sentence-transformers/all-MiniLM-L6-v2,PCA,HDBSCAN,350,0.20632454312348925,0.9849705224392182,0.1319713539889822,0.41740582720116715,0.44280977805473387,0.0,1.0,0.44816192587159415,0.0,1.0,1250
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,5,0.7630063492467102,0.9016940269107482,0.7009894232780967,0.7264494847753681,0.8155248909425766,0.2898936556160705,1.0,0.6133716216160235,0.10889017174414128,1.0,1030
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,13,0.5654718557676142,0.9234919758903577,0.523359755713578,0.6775064550967549,0.6305582851738843,0.03837381244796667,1.0,0.48865760439207895,0.009203462050094813,0.9681117467340631,1030
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,38,0.35506890706670546,0.9575148255556655,0.32950198419177074,0.586285845680933,0.38991989349180917,0.0,1.0,0.3670612623276703,0.0,0.8459990813940564,1030
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,120,0.3298191925599456,0.9864543796348844,0.31836103820143885,0.5137782287307693,0.3633375488491452,0.0,1.0,0.3563765317673431,0.0,0.9174395790392176,1030
sentence-transformers/all-MiniLM-L6-v2,PHATE,Agglomerative,350,0.29410388058922643,0.9960048663573996,0.2836490707589455,0.38025156712679786,0.38578389765305254,0.0,1.0,0.42922196758716935,0.0,1.0,1030
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,5,0.7331216036024623,0.8737506529839414,0.6476671748711282,0.6845362745535952,0.8018571009096711,0.18303090520407006,1.0,0.5947819092139041,0.04060746154891748,1.0,1112
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,13,0.5247728430125654,0.9076138361439845,0.4710246853656364,0.6355545582284802,0.6182261462550487,0.0,1.0,0.4735902807138343,0.0,0.9547605659799336,1112
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,38,0.36681387903574975,0.9583947268401131,0.34166842502931555,0.5842782316196641,0.37401317514686444,0.0,0.994179389911487,0.3337304777191234,0.0,0.7754133512046073,1112
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,120,0.2736693537920698,0.9858348041742379,0.2638548393403754,0.448848127809814,0.3046994822844017,0.0,0.9684224764702062,0.29763336638375326,0.0,0.8003592275946356,1112
sentence-transformers/all-MiniLM-L6-v2,PHATE,DC,350,0.20652552638569502,0.9962113915109484,0.20343830722707507,0.2602397286864492,0.27152380654883074,0.0,0.8962347498589742,0.3159830583861848,0.0,0.897408756041738,1112
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,5,0.4407590099974979,0.23637237700038702,-0.0021144582192218378,0.03725147549137406,0.6203854926333242,0.0,1.0,0.4698612008101155,0.014991764245670669,0.9247306373745603,1230
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,13,0.34932556774329737,0.48053196714341,0.09722879002716303,0.3271692704254433,0.49704711389205475,0.0,1.0,0.37488352223814275,0.0,0.8463448890303211,1230
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,38,0.19349868603328066,0.5433607369650522,0.038093215044825955,0.2960516460420997,0.33273128908533106,0.0,1.0,0.28159303580134665,0.0,0.7625916899069339,1230
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,120,0.20774074777233528,0.9287748546080274,0.11257510878621957,0.4964677272883929,0.31944349548603396,0.0,1.0,0.297277391294815,0.0,0.8826853151728564,1230
sentence-transformers/all-MiniLM-L6-v2,PHATE,HDBSCAN,350,0.18489292804456614,0.9831204735847386,0.112948271177489,0.38977726470609225,0.35367269915683025,0.0,1.0,0.38055844022345786,0.0,1.0,1230
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,5,0.7751061587173644,0.8985753235416113,0.708142367270193,0.7161395708689954,0.8055051512427951,0.27628501181013765,1.0,0.6173492030080984,0.09046256451375678,1.0,1040
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,13,0.5688539757101612,0.9207880583338106,0.5242553917834336,0.668385535076794,0.6028280490640286,0.0,1.0,0.4657867854800859,0.0,0.942644432836569,1040
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,38,0.3922570655807354,0.9635387651184222,0.3725129369617016,0.6190101022636066,0.4071156302948815,0.0,1.0,0.3669144809420487,0.0,0.8258862405266496,1040
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,120,0.3604249996144478,0.9879122042481704,0.35198641983741924,0.5255331295178508,0.3699711892735942,0.0,1.0,0.3568949168153786,0.0,0.9096386221608619,1040
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,Agglomerative,350,0.26527639744918646,0.9951805012486962,0.24752174183358813,0.3662940107916434,0.33482104188785816,0.0,1.0,0.3938866015793703,0.0,0.9845072463064641,1040
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,5,0.5230833082496568,0.8035338362828249,0.3993662750457832,0.48514092415940446,0.6103188205438697,0.0,1.0,0.434079945738473,0.013382836543621879,0.8547770549333242,1104
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,13,0.413705953888108,0.899960256924233,0.35901823681671186,0.5675814433867784,0.4613326625696915,0.0,1.0,0.3380604901326221,0.0,0.7764166527069414,1104
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,38,0.351649716822307,0.9608851772211433,0.3305281850822238,0.5700315032956542,0.3252553473429599,0.0,0.9840364640247774,0.2808181891203023,0.0,0.7363280230492342,1104
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,120,0.2906440943337958,0.986872636458458,0.28267132757647095,0.4594147352258046,0.31934482942695447,0.0,1.0,0.27348362866471837,0.0,0.773589646398624,1104
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,DC,350,0.15507835968030606,0.9959406526541953,0.15206062938201342,0.20663913240250636,0.2308487381592166,0.0,0.7735108639335175,0.27847941406812426,0.0,0.7793405262084663,1104
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,5,0.5418344925093276,0.6054970400953834,0.2585818413681631,0.44285673901364014,0.696571936131122,0.0509209872815104,1.0,0.498573309675893,0.024399714259343563,0.9727469050924424,1226
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,13,0.3339911461567263,0.6302713809937851,0.12940951466977224,0.40337362286331596,0.5223172887742525,0.0,1.0,0.40458266082795774,0.0,0.8433449995339226,1226
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,38,0.3087036026100663,0.8923899819680979,0.20919237833784501,0.5601015728330854,0.36252030169923877,0.0,1.0,0.33561120797941457,0.0,0.8284831089131413,1226
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,120,0.28614144850969936,0.9669420913882482,0.21612432686384034,0.5463044608087214,0.3611108866464423,0.0,1.0,0.3502302208503052,0.0,0.9187994626874356,1226
sentence-transformers/all-MiniLM-L6-v2,PaCMAP,HDBSCAN,350,0.21651304660284007,0.9890767284333071,0.15713006387404171,0.39314176595543987,0.2928582090189982,0.0,0.9281003874052324,0.3453100959166504,0.0,0.9325363792250189,1226
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,5,0.6985344363121503,0.8693546175726873,0.6147365748007745,0.6661535931350046,0.7608191880319897,0.2356307069949395,1.0,0.5948870743957739,0.09757124317762977,1.0,998
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,13,0.5186230873678714,0.9149203142653345,0.4717715093715564,0.6596456769214142,0.5801919077349773,0.0,1.0,0.49242343361871527,0.05041971903132059,0.93442714820611,998
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,38,0.395324367215273,0.9651267526436087,0.3771220548802755,0.6133193295867836,0.4247636002540055,0.0,1.0,0.40504225707065517,0.0,0.9523787251770905,998
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,120,0.42155793722841556,0.9898212602893782,0.4158494450950134,0.5829021550181186,0.45406381938322654,0.0,1.0,0.44257458877850375,0.0,1.0,998
sentence-transformers/all-MiniLM-L6-v2,Raw,Agglomerative,350,0.46791171535554893,0.9973359990697691,0.4617910665784369,0.5603559674792149,0.5774272233573788,0.0,1.0,0.5440756598606316,0.0,1.0,998
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,5,0.7030263682014172,0.847615675779806,0.5955227570253343,0.6364473996501364,0.7649227033349376,0.20806808585896885,1.0,0.5794755302485424,0.06408919215972486,1.0,1148
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,13,0.5464473614909173,0.9188321436443185,0.5014891935214463,0.6398381419786475,0.6187705434278661,0.0,1.0,0.4796594086936478,0.0005682397308575116,0.9587505776564381,1148
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,38,0.39344513201738396,0.9624679582298539,0.37230534345774885,0.5942848797577882,0.41060647721379123,0.0,1.0,0.38314698504878547,0.0,0.9043507323828257,1148
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,120,0.3546257741980594,0.9880909613138471,0.34705312164206764,0.5062276009134093,0.37073036025352996,0.0,1.0,0.35363552620634553,0.0,0.9078043587850166,1148
sentence-transformers/all-MiniLM-L6-v2,Raw,DC,350,0.2424853909956333,0.9961506488187282,0.23748884053416525,0.3054288490989221,0.3029886627038225,0.0,0.9321346366893335,0.3634496418517747,0.0,0.9344122748303709,1148
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,5,0.44723383730901406,0.22196073939475983,-0.001439762659553104,0.013839712472604944,0.5002521862075658,0.0,1.0,0.41776209425172417,0.0,0.862469249006893,1238
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,13,0.2899237578030252,0.13100116105317416,0.0031827708557329772,0.029325835258691455,0.4184216116922603,0.0,1.0,0.36025940937585244,0.0,0.861179213242177,1238
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,38,0.16102942721866687,0.12630488319180286,0.0011823910869593187,0.0247326416365189,0.3209838245016035,0.0,1.0,0.2816707338713362,0.0,0.8179153216074349,1238
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,120,0.1141261384357818,0.6838551130595053,0.02000110339735956,0.25139849810304704,0.3410236216414038,0.0,1.0,0.32102660963870444,0.0,0.995128299423126,1238
sentence-transformers/all-MiniLM-L6-v2,Raw,HDBSCAN,350,0.17193587180513392,0.9776397472409801,0.0928411231244549,0.4043563084799376,0.4361198482922217,0.0,1.0,0.4335427899582883,0.0,1.0,1238
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,5,0.7063961219729646,0.8756874771130213,0.6274343310728588,0.6830774908696472,0.7804124175351692,0.24654225479610925,1.0,0.6070269099562756,0.09141632896976437,1.0,1038
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,13,0.5803147455080471,0.9249168258992956,0.5386722054188116,0.6906979172086564,0.6300711869900427,0.002774575220479414,1.0,0.5048005098496147,0.04174656474772254,0.9678544549515068,1038
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,38,0.392802932368565,0.9632211676133849,0.3726572037153843,0.6224555251409414,0.4135302737558268,0.0,1.0,0.382314756529137,0.0,0.865063969107333,1038
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,120,0.35907305997392114,0.9877733638088098,0.3502500788217543,0.5292139478683145,0.4107814255178855,0.0,1.0,0.37252705149275567,0.0,0.9423696803818394,1038
sentence-transformers/all-MiniLM-L6-v2,TriMAP,Agglomerative,350,0.2839611937291477,0.9955848740283338,0.269043075583059,0.3826725427709763,0.36279551982326397,0.0,1.0,0.4141194579248288,0.0,1.0,1038
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,5,0.46955275670723473,0.7634783695273004,0.31726110950529807,0.4471155867913387,0.564803890612048,0.0,1.0,0.4018643919471318,0.0,0.8292808418470361,1092
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,13,0.39663712312076954,0.8873587515467692,0.3336900165609392,0.5512947730376277,0.4128883651811966,0.0,1.0,0.31633470931825186,0.0,0.7300904277341398,1092
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,38,0.32848947842169224,0.9599792433543156,0.30720911147252733,0.5548249697802131,0.3074041439936235,0.0,0.9582461761070629,0.25100397724718565,0.0,0.6553354287395209,1092
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,120,0.2543328470816109,0.9866904083817973,0.24708580214167972,0.4100265411747394,0.27296147724153746,0.0,0.9276617351229575,0.23432010232607595,0.0,0.6991140013853268,1092
sentence-transformers/all-MiniLM-L6-v2,TriMAP,DC,350,0.14390164235616726,0.9959493301816553,0.14116226121238903,0.1917752420584639,0.21213027056040556,0.0,0.7622785878966839,0.25414130928542594,0.0,0.7509025871031767,1092
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,5,0.5462590420028134,0.5974703271948504,0.2569902413214025,0.4411786910203944,0.6602010885238603,0.0,1.0,0.49754820531795535,0.026763235741244507,0.9683331748946662,1212
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,13,0.3627753275921841,0.6380724781803572,0.153668331777161,0.45090897668182184,0.5416412610035479,0.0,1.0,0.4425024225174695,0.0,0.9473124754418135,1212
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,38,0.2878846392395294,0.8344293050515358,0.15601253922084238,0.5216758385060862,0.3804145838880034,0.0,1.0,0.33314372998721364,0.0,0.8305412036346632,1212
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,120,0.24777826028012923,0.9428827787525533,0.14982293528987428,0.5489027901923802,0.3859249833358333,0.0,1.0,0.34805721906546194,0.0,0.9308034389066683,1212
sentence-transformers/all-MiniLM-L6-v2,TriMAP,HDBSCAN,350,0.23681906689346408,0.9911020633424794,0.18455737639430173,0.39859252498709125,0.33815744318257496,0.0,1.0,0.36421501143693574,0.0,0.9880938437053055,1212
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,5,0.8232388538985159,0.9268033203691073,0.7770839328426168,0.7794448545423536,0.8251411170902836,0.26726417797872615,1.0,0.6372736254513025,0.11027315377939939,1.0,1052
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,13,0.5869624549070465,0.9264944003915301,0.5462924159157041,0.7029227333007988,0.6748068717405574,0.09223623683488424,1.0,0.5249744132847882,0.03863416330941344,1.0,1052
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,38,0.4272647461366583,0.9660083894335484,0.4089621101878755,0.6479337188260289,0.4632228352597632,0.0,1.0,0.426264328738453,0.0,0.930149818284434,1052
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,120,0.4039981636238091,0.9895973800809093,0.39834591743783565,0.5671903335295423,0.4330378850692075,0.0,1.0,0.4152121330076552,0.0,0.9896083628867129,1052
sentence-transformers/all-MiniLM-L6-v2,UMAP,Agglomerative,350,0.3712190762294593,0.9967580757409307,0.3643409557115753,0.45883745669414483,0.45623069191738747,0.0,1.0,0.4772402588801746,0.0,1.0,1052
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,5,0.6340448285220136,0.8487923485033868,0.5387544309858416,0.6144302786917778,0.6385020967196053,0.0,1.0,0.49251343537434605,0.007917100248526876,0.9771097705001652,1082
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,13,0.5312791849634992,0.9178342279864145,0.4861417931967821,0.6571011382978339,0.5295885469931857,0.0,1.0,0.4088126581874095,0.0,0.89647246931566,1082
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,38,0.36710964803442847,0.9627334905701309,0.34738741965898284,0.5901706958252253,0.39209507422331075,0.0,1.0,0.32962223772450866,0.0,0.8024337475374702,1082
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,120,0.31897370412220993,0.987811544929634,0.31210156509419906,0.486487935491046,0.3405867857721676,0.0,1.0,0.3223549204584862,0.0,0.8632512823708103,1082
sentence-transformers/all-MiniLM-L6-v2,UMAP,DC,350,0.22005585116509463,0.9963241993679289,0.21720154678127251,0.2811322361879487,0.2984759315331492,0.0,0.9033370481542953,0.3403661425116348,0.0,0.8852549112696122,1082
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,5,0.6549286838771361,0.7868105053618443,0.4951672238280143,0.6478193423778653,0.8111578523489938,0.2961450839754841,1.0,0.6022164014750738,0.1384250361323327,1.0,1182
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,13,0.541696970923716,0.8813087794016324,0.4557017975869766,0.6715340024461214,0.5871025658571212,0.0,1.0,0.49862983532914246,0.045798207273149205,0.9514614633851357,1182
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,38,0.3847898749768155,0.9405572013932638,0.32723699268464596,0.6361299066912985,0.4552731390242146,0.0,1.0,0.402809286073913,0.0,0.9317991016752869,1182
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,120,0.3704751879310735,0.9832454299801632,0.339479461196407,0.5840297721843268,0.43063114639129596,0.0,1.0,0.403762474755796,0.0,1.0,1182
sentence-transformers/all-MiniLM-L6-v2,UMAP,HDBSCAN,350,0.341608689556531,0.9949514145237512,0.30808572481893676,0.48214145331064817,0.43987503497601316,0.0,1.0,0.4466360883024338,0.0,1.0,1182
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,5,0.5998105207846565,0.825939212184637,0.48829232754095386,0.5159291143522429,0.5945444846449228,0.0,1.0,0.4502750718284815,0.0,0.964214171231435,1000
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,13,0.3919070001479994,0.8847711128581867,0.32718092772828383,0.47347391173383785,0.3823639565247041,0.0,0.8769395802457807,0.3303346193019684,0.0,0.7333230897550475,1000
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,38,0.14974509486755574,0.9489639899965463,0.12316948506715213,0.3294771546923723,0.1497966357866889,0.0,0.41911954322725825,0.17111382398824038,0.0,0.3994149779111248,1000
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,120,0.06723656400034132,0.982714365299609,0.058258027345603466,0.13775660192954653,0.08446223188274361,0.0,0.30900671768918,0.1136831934582431,0.0,0.33628772068724977,1000
sentence-transformers/all-MiniLM-L6-v2,tSNE,Agglomerative,350,0.03253082058034419,0.9950798419301597,0.029692641307177907,0.0452821018264136,0.07655560351202001,0.0,0.3557752726290546,0.11415052559870888,0.0,0.39904884560637616,1000
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,5,0.5377903746893331,0.7360816798304758,0.3539620582851343,0.37542425724275674,0.5975746287807958,0.0,1.0,0.45263166465184673,0.0,1.0,1062
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,13,0.3813777126020631,0.8770238163418668,0.3110791104864334,0.44603927746305183,0.3611259566915917,0.0,0.9245856408099482,0.29757601429500385,0.0,0.71392182801875,1062
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,38,0.16051778918636536,0.948660276535445,0.13359185930008502,0.343160677101342,0.13627520075088712,0.0,0.40642151118430137,0.15057049763976282,0.0,0.3729967386678073,1062
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,120,0.06616904173371042,0.9833027016613994,0.05762909835843505,0.13604505761423394,0.07477603729074125,0.0,0.3115282440071907,0.09867175146265236,0.0,0.30797115798983843,1062
sentence-transformers/all-MiniLM-L6-v2,tSNE,DC,350,0.03255707774305249,0.9955518994239857,0.030248515706698818,0.043497783083768185,0.07409372685688925,0.0,0.36060490314738153,0.09640281464124671,0.0,0.3726143489208379,1062
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,5,0.540202090377048,0.5777029196408892,0.23944085936431292,0.4262580942247254,0.5533647621880474,0.0,1.0,0.43210583316808326,0.0,0.9008305367508066,1088
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,13,0.34441842758482544,0.5317710312894285,0.10682016088517905,0.32686418271963963,0.36552300305124213,0.0,0.8568928068098599,0.31350151939692134,0.0,0.7174872923208288,1088
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,38,0.20376489588765964,0.6520693299733947,0.056291005671324404,0.30513098979842085,0.1331916257679589,0.0,0.3548475981176422,0.16754668969695444,0.0,0.38667242861700246,1088
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,120,0.11107694219463628,0.9494950546771005,0.06650876019233089,0.24884524958041962,0.08348380701727814,0.0,0.3402946506595637,0.10649533394140448,0.0,0.32250135430077354,1088
sentence-transformers/all-MiniLM-L6-v2,tSNE,HDBSCAN,350,0.03917710274126603,0.9918032075612503,0.03086553021330446,0.06845353659238591,0.07396365445923977,0.0,0.3492860228629545,0.09374802102542412,0.0,0.36034937430158637,1088
